category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,age,trans_hour,trans_dayofweek,distance_km
food_dining,1.88,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",40.46412,-124.97221100000002,0,68,13,5,84.52894014618371
grocery_pos,111.54,Wales,AK,64.7556,-165.6723,145,"Administrator, education",65.51026800000001,-164.774995,0,80,10,6,93.81770070968086
grocery_pos,123.58,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,38.531615,-107.206,0,79,11,0,99.58468750076955
grocery_pos,200.02,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",38.024221,-121.652557,0,28,2,1,82.02740274527366
entertainment,37.17,Littleton,CO,39.5994,-105.0044,320420,Water engineer,40.347761,-105.55428,0,44,19,2,95.49889423379797
grocery_pos,107.71,Wales,AK,64.7556,-165.6723,145,"Administrator, education",65.74046700000001,-165.378066,0,79,7,1,110.36531283075274
home,91.71,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.190292,-118.026726,0,36,23,3,109.00837902628679
misc_pos,7.24,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.620111,-101.727972,0,37,16,3,71.44472340650458
home,15.04,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",42.899526,-111.548994,0,52,13,6,44.27721218677884
home,15.87,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.054257,-121.66510900000002,0,34,15,0,59.61063543202462
kids_pets,235.14,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,35.791821,-105.339414,0,55,19,3,67.56742105286973
food_dining,57.93,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.890393,-112.310619,0,37,21,1,78.37933276229258
grocery_pos,185.12,Napa,CA,38.4549,-122.2564,94014,Airline pilot,37.997824,-122.793409,0,33,3,6,69.16294134496134
misc_pos,9.17,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,38.002794,-103.761983,0,31,20,2,82.6998089576169
misc_pos,1.01,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,35.746276,-107.522874,0,43,0,6,108.87093691364673
travel,9.24,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,35.454058,-107.151044,0,43,19,1,62.67719693428447
shopping_net,70.01,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",44.641502,-122.83277,0,83,5,0,42.23973418420277
health_fitness,35.09,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",33.808323,-116.43229,0,47,22,3,68.71965044038161
home,136.67,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,46.078824,-116.580304,0,77,21,0,72.63698667822726
home,59.15,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,37.431133,-103.792888,0,31,17,3,117.44161626160802
kids_pets,41.34,Manley,NE,40.9207,-96.168,206,Human resources officer,41.881232,-96.159619,0,52,14,1,106.8085726397165
shopping_pos,327.52,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.081918,-109.839508,0,33,20,2,77.11986047756845
health_fitness,68.14,Newhall,CA,34.3795,-118.523,34882,Health physicist,34.381913,-119.493242,0,48,13,1,89.03876964363894
shopping_pos,9.0,American Fork,UT,40.3928,-111.7941,42384,Futures trader,39.685711,-112.536124,0,27,21,6,100.85654354128674
shopping_pos,7.71,Jelm,WY,41.0539,-106.0763,100,Public librarian,41.884412,-105.68913700000002,0,45,18,5,97.82035861338396
shopping_pos,3.62,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.965371000000005,-112.852793,0,38,22,1,99.47453378882665
shopping_net,2.34,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,34.20324,-107.177052,0,53,3,0,110.80884926860544
gas_transport,50.92,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,32.909371,-105.898817,0,53,6,0,8.181482613943038
travel,7.69,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",34.920315,-118.134259,0,59,19,5,104.43694574811848
kids_pets,129.71,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,33.177583,-111.394162,0,84,21,4,66.60842279743314
misc_net,138.61,Paauilo,HI,20.0271,-155.3697,1490,"Scientist, research (maths)",19.417907,-154.677875,0,28,10,0,99.15851500653365
home,47.16,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",39.930296000000006,-98.909748,0,79,15,4,43.30973054079079
food_dining,64.47,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.088739,-90.12103,0,33,21,2,44.53570163130937
misc_pos,9.54,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",40.657816,-109.925199,0,29,12,0,57.19363674790814
personal_care,20.86,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.220161,-109.67963,0,32,16,1,25.118684164234846
personal_care,36.05,Newhall,CA,34.3795,-118.523,34882,Health physicist,33.665420000000005,-119.079919,0,49,17,6,94.5460058051963
grocery_pos,223.05,American Fork,UT,40.3928,-111.7941,42384,Futures trader,39.721066,-111.767231,0,26,8,6,74.72840949698771
health_fitness,38.74,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.383472,-91.925482,0,44,18,6,132.06230598344354
shopping_pos,8.57,Vinton,CA,40.0235,-120.7986,128,Education administrator,39.915299,-121.189621,0,53,2,4,35.427675861842964
grocery_pos,90.01,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",37.383002000000005,-92.347179,0,39,9,4,100.18041294884691
gas_transport,72.19,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,40.115263,-105.5713,0,42,8,2,40.631131641155065
grocery_pos,217.66,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.692639,-112.938219,0,37,10,6,82.96673672578434
gas_transport,41.6,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,33.20383,-111.717385,0,37,4,6,50.7612787982619
home,149.73,Conway,WA,48.34,-122.3456,85,"Research officer, political party",49.121822,-122.698404,0,35,15,5,90.70361325781998
grocery_pos,76.73,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.016548,-108.771091,0,32,0,1,131.71046088861857
grocery_net,99.59,Broomfield,CO,39.8854,-105.1139,92337,"Engineer, electronics",39.714352000000005,-105.5413,0,51,6,5,41.16923949884849
entertainment,110.47,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,39.565054,-122.19641,0,47,18,4,85.63038481307933
kids_pets,12.07,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,38.146455,-122.22726000000002,0,23,12,3,98.50649316654275
gas_transport,40.53,Grenada,CA,41.6125,-122.5258,589,Systems analyst,41.702573,-123.442576,0,74,2,0,76.81849991372934
entertainment,42.64,June Lake,CA,37.7773,-119.0825,633,Health service manager,36.803579,-118.657848,0,92,19,1,114.6042859835555
misc_net,6.31,Iliff,CO,40.7692,-103.0968,648,Community arts worker,39.918967,-102.929517,0,50,9,1,95.59860459831154
kids_pets,21.97,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.632174,-121.726916,0,34,13,0,55.98708348118676
misc_pos,659.22,Kirk,CO,39.6171,-102.4776,207,Network engineer,38.920965,-101.605341,0,63,7,2,107.84170363562333
personal_care,71.55,Huntington Beach,CA,33.6773,-118.0051,190249,"Therapist, horticultural",33.111844,-118.201446,0,43,21,6,65.46471204090625
personal_care,39.06,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,41.669807,-113.074334,0,57,17,1,88.00500843592138
kids_pets,6.35,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,33.54625,-111.337386,0,21,18,6,78.37681196544119
grocery_pos,134.65,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,38.854708,-92.850582,0,31,7,4,63.92002345008381
personal_care,26.88,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.972535,-90.038838,0,35,17,2,67.41997067768303
home,87.41,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.94784,-108.296678,0,44,23,1,115.48765460937832
health_fitness,162.59,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",33.097617,-117.78724,0,48,21,1,92.02337967226404
home,26.8,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,38.004479,-93.62067,0,70,21,1,64.27981727832481
gas_transport,58.54,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.741687,-117.707449,0,45,6,4,39.09010462082722
entertainment,30.41,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.392371000000004,-106.620435,0,47,22,1,82.93668304265893
misc_pos,8.81,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,39.615788,-94.52363,0,31,22,2,107.73861815937691
personal_care,2.42,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.580256,-108.032179,0,33,18,6,94.79766327916008
gas_transport,76.39,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.014622,-124.997243,0,90,8,0,101.02109043364003
personal_care,65.32,Louisiana,MO,39.4336,-91.0664,4593,"Teacher, early years/pre",39.455399,-91.593148,0,78,15,0,45.29627269075994
kids_pets,10.58,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,48.043761,-117.197311,0,21,18,4,91.21934372601183
misc_pos,3.01,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",41.248532,-119.294324,0,29,23,0,130.80633063547427
home,47.74,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.934501,-101.993576,0,37,16,5,112.2081438772877
kids_pets,12.19,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.487113,-92.221696,0,64,18,3,94.57190034211006
gas_transport,45.8,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.140932,-110.138727,0,32,5,5,47.85498565085095
misc_pos,725.78,Browning,MO,40.029,-93.1607,602,Cytogeneticist,39.854144,-92.348733,0,65,4,4,71.90112726943501
grocery_pos,185.85,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,47.320412,-122.167589,0,36,2,3,22.94987439499286
personal_care,1.63,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,42.665264,-108.009197,0,33,22,1,81.60184625297607
kids_pets,53.45,Helm,CA,36.4992,-120.0936,123,Early years teacher,37.267528000000006,-119.334366,0,46,19,6,108.89726559327237
food_dining,187.85,Mesa,ID,44.6255,-116.4493,129,Cartographer,43.970074,-116.943461,0,54,17,2,82.81355074056138
misc_net,128.89,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.981301,-112.036633,0,38,8,1,64.62896730645788
personal_care,40.87,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,38.265629,-92.607338,0,32,15,6,9.057594180005292
health_fitness,59.2,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,32.962626,-118.406098,0,49,23,6,97.11616215391099
gas_transport,50.55,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,34.564554,-111.626068,0,20,5,6,94.88390553809316
grocery_pos,82.05,Spirit Lake,ID,47.9657,-116.868,4161,Production manager,47.595823,-116.880003,0,62,10,4,41.138223150007846
personal_care,36.12,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.762467,-112.827902,0,39,23,1,114.34001305989928
shopping_pos,9.63,Manville,WY,42.73,-104.7024,241,Educational psychologist,43.59831,-105.415182,0,39,18,5,112.5344691696899
misc_pos,1.23,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",35.976068,-106.705771,0,31,12,0,124.33100087214335
food_dining,55.94,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",36.59512,-92.059144,0,38,20,0,87.71775498430301
grocery_pos,95.88,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,42.239642,-109.752798,0,43,11,3,110.22066018986361
personal_care,108.1,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,39.345099,-94.546115,0,32,21,5,42.803352423480085
health_fitness,11.07,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.563473,-124.028766,0,92,15,0,44.498945828549026
misc_pos,7.86,Manville,WY,42.73,-104.7024,241,Educational psychologist,43.112269,-105.187937,0,39,23,5,58.05043217402141
misc_net,8.93,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.556085,-109.77148,0,32,5,2,51.18020140549207
travel,5.86,Mesa,ID,44.6255,-116.4493,129,Cartographer,43.754119,-115.991777,0,53,22,2,103.53196294905706
grocery_pos,128.12,Mesa,ID,44.6255,-116.4493,129,Cartographer,43.924179,-116.956445,0,54,2,3,87.81564319313371
grocery_net,32.0,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,33.533385,-116.875527,0,31,3,6,94.38567810993432
food_dining,76.48,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.30519,-110.493954,0,31,22,3,123.09647545732355
shopping_pos,3.39,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,39.385138,-94.494258,0,47,17,5,84.11072634788624
home,15.55,Wales,AK,64.7556,-165.6723,145,"Administrator, education",65.021783,-164.947592,0,80,23,6,45.2273675145546
personal_care,38.52,Hatch,UT,37.7175,-112.4777,258,Geoscientist,36.906483,-111.867835,0,58,15,6,105.07858444433174
grocery_net,55.31,Helm,CA,36.4992,-120.0936,123,Early years teacher,35.788521,-119.216587,0,46,3,2,111.56252517086008
home,78.15,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,40.423474,-97.964275,0,69,17,2,58.454507978925555
entertainment,31.7,Smith River,CA,41.9404,-124.1587,1930,Web designer,42.373581,-123.196866,0,36,19,0,92.76773578981435
health_fitness,25.31,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,39.197027,-123.726021,0,64,22,2,127.3461804895642
gas_transport,45.21,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.810692,-117.726889,0,40,1,6,36.41014319819553
shopping_pos,8.82,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,36.338219,-106.832933,0,54,9,2,128.96517023334346
grocery_pos,222.06,Burlington,WA,48.4786,-122.3345,14871,Public house manager,47.612385,-123.195111,0,45,7,1,115.62810420664435
gas_transport,80.36,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,20.142556,-156.409256,0,53,9,1,96.42196382696048
travel,3.57,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,39.544218,-95.585995,0,31,23,0,107.0392203021916
grocery_pos,158.71,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.694273,-118.405473,0,41,0,6,25.827859040180293
food_dining,57.44,Manley,NE,40.9207,-96.168,206,Human resources officer,41.261078000000005,-96.658919,0,51,15,2,55.902194750677495
kids_pets,52.0,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",45.252821,-122.855449,0,57,18,0,33.06267825768903
personal_care,1.52,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),39.714148,-121.24911000000002,0,52,12,3,53.16231638023698
gas_transport,65.47,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",39.708953,-98.277159,0,79,5,5,76.19236320075501
entertainment,68.61,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.407908,-105.850482,0,46,23,0,50.661492575754856
grocery_pos,74.24,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.792275,-117.7729,0,38,11,1,58.53161003813726
misc_net,9.94,Luray,MO,40.4931,-91.8912,519,Town planner,40.183205,-91.71997,0,54,6,4,37.39022660284964
kids_pets,57.52,Kent,OR,45.0838,-120.6649,60,Museum education officer,44.275528,-120.240726,0,77,14,6,95.92875928790747
health_fitness,12.72,Oakland,CA,37.7878,-122.1884,381459,Barista,37.010179,-121.250086,0,46,19,5,119.77701250320257
kids_pets,72.55,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",44.619617,-123.764717,0,56,22,1,85.46879120169851
home,45.42,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",41.780843,-106.320005,0,31,18,5,80.42714305915997
entertainment,8.38,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.669256,-123.744041,0,60,23,1,68.64882937771377
kids_pets,73.0,Kent,OR,45.0838,-120.6649,60,Museum education officer,44.924887,-120.575969,0,78,21,1,19.003304985291685
home,49.77,Hatch,UT,37.7175,-112.4777,258,Geoscientist,37.184337,-112.467182,0,58,18,3,59.29229059693714
home,152.53,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),42.294469,-97.073319,0,91,18,3,66.89436448387995
shopping_net,92.66,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,37.999045,-121.595468,0,32,7,0,99.19577938221352
grocery_pos,199.17,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,33.334713,-110.93803,0,32,9,0,15.765022919908777
home,42.64,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.969473,-117.60953700000002,0,46,17,2,44.142517502436434
shopping_pos,8.79,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,44.220406,-122.163149,0,25,20,6,79.35839531296723
entertainment,276.76,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,37.90269,-104.038456,0,26,18,0,122.05962608902003
shopping_net,9.16,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.930387,-122.011442,0,22,16,6,69.47501150605588
kids_pets,187.31,Los Angeles,CA,34.0443,-118.2509,2383912,"Journalist, newspaper",34.698753,-119.042667,0,60,13,4,102.84079711339704
health_fitness,8.64,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),42.561953,-97.31679,0,92,20,1,100.04053904600083
gas_transport,51.83,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,39.013911,-123.066401,0,65,5,0,86.7639426419912
misc_net,8.3,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.907588,-116.072358,0,54,1,0,43.236743711912695
health_fitness,4.79,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.566236,-110.209212,0,32,16,6,70.55550549407394
grocery_pos,150.08,Browning,MO,40.029,-93.1607,602,Cytogeneticist,39.240463,-93.030567,0,65,6,5,88.38660420213218
health_fitness,83.79,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,39.025102,-94.418723,0,70,19,2,69.71959734148145
kids_pets,37.11,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",43.604267,-111.61724,0,52,16,4,80.77725546413772
misc_net,12.62,Iliff,CO,40.7692,-103.0968,648,Community arts worker,40.576364,-102.258205,0,50,0,1,73.90174440940648
misc_pos,32.98,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.492805,-97.765582,0,68,1,6,130.98204726950172
travel,1.2,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,38.386122,-94.508143,0,69,23,6,53.54033550650915
kids_pets,15.37,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",33.176087,-116.905057,0,30,21,1,60.89081293224991
grocery_pos,85.44,Helm,CA,36.4992,-120.0936,123,Early years teacher,36.808336,-119.981166,0,47,6,4,35.80774282337372
grocery_pos,99.11,Athena,OR,45.8289,-118.4971,1302,Dealer,44.863587,-119.226969,0,42,0,3,121.5507180033805
health_fitness,30.15,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,44.402813,-123.561823,0,54,16,0,82.18012443528202
grocery_pos,113.8,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.809573,-91.781459,0,44,10,2,88.4629533807222
home,11.74,Parker,CO,39.5102,-104.7216,84861,Materials engineer,38.904243,-104.629933,0,88,23,1,67.84065618607774
entertainment,42.0,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.325125,-106.350971,0,47,18,6,45.544232867461034
kids_pets,207.31,Brashear,MO,40.1959,-92.4333,805,Private music teacher,40.313823,-92.954214,0,49,14,6,46.109191240665005
health_fitness,142.2,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.071607,-91.888844,0,45,16,4,81.67706206182258
misc_net,2.76,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.060519,-105.555212,0,51,3,1,28.026290012547364
grocery_net,35.05,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,45.941764,-121.4308,0,83,7,5,45.365542177177865
shopping_pos,21.61,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,43.730073,-122.008183,0,54,6,5,65.50034358430969
health_fitness,113.24,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,33.9301,-118.896692,0,38,17,4,66.16056048270174
misc_net,4.85,Mound City,MO,40.1362,-95.2138,1631,Architect,39.865004,-95.021878,0,67,11,1,34.30176334906357
grocery_pos,114.69,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,38.811883,-123.102898,0,64,11,4,65.37764071822114
food_dining,1.37,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,31.917382,-116.872502,0,32,19,0,93.06768298320537
gas_transport,66.94,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,34.276278000000005,-106.669184,0,52,7,0,87.3877999130765
kids_pets,110.37,Los Angeles,CA,34.0443,-118.2509,2383912,"Journalist, newspaper",33.651029,-117.54383500000002,0,60,12,6,78.5873384763006
shopping_net,2.14,Manville,WY,42.73,-104.7024,241,Educational psychologist,43.552437,-103.873508,0,39,18,6,113.51589984080212
misc_net,9.31,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.601907,-122.616024,0,61,4,1,72.27884454468968
shopping_net,8.5,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",35.820737,-105.509861,0,31,23,5,105.11717104947373
misc_pos,4.55,Oakland,CA,37.7878,-122.1884,381459,Barista,36.880335,-121.31734,0,46,13,3,126.93495331610909
home,143.59,Wheaton,MO,36.7651,-94.0492,760,Production manager,37.151149,-94.416373,0,34,13,1,53.91700975160764
shopping_net,377.8,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.402886,-122.757782,0,38,22,6,5.749729122586517
home,73.12,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",39.9524,-95.036439,0,27,16,6,107.63431123722792
grocery_pos,92.8,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,39.224556,-92.148763,0,31,3,6,114.4864116417043
home,36.7,Rock Springs,WY,41.606,-109.23,27971,Music therapist,41.194628,-109.640499,0,34,14,5,57.13721871070417
shopping_net,1.79,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,42.524775,-108.994109,0,34,15,5,53.96901487901945
food_dining,40.61,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,34.69782,-115.50718,0,63,0,2,133.22841439288553
gas_transport,60.07,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.628286,-106.801668,0,52,4,0,119.2027713396723
gas_transport,85.0,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",41.59233,-97.84912,0,40,1,2,78.66685552083737
gas_transport,70.8,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",37.5804,-93.914405,0,39,0,2,127.59274596023536
personal_care,1.2,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.316469,-92.825483,0,65,20,0,42.8130495100217
entertainment,75.42,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),40.804198,-110.270307,0,37,14,0,29.40039762077537
misc_net,96.58,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,46.320354,-117.891628,0,21,21,2,118.18627085035372
gas_transport,48.18,Powell Butte,OR,44.2415,-121.0113,2016,Local government officer,44.21972,-120.60555,0,66,11,6,32.41884508108554
entertainment,4.01,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",33.919748,-118.030397,0,24,15,6,29.43290927589282
shopping_net,92.12,Helm,CA,36.4992,-120.0936,123,Early years teacher,36.549185,-119.996981,0,46,1,4,10.267948729899755
gas_transport,40.94,Shedd,OR,44.453,-123.1065,917,Radio broadcast assistant,43.532366,-124.028957,0,24,1,6,126.19261939139089
home,67.79,Carroll,NE,42.277,-97.1926,566,Metallurgist,43.1424,-97.814768,0,45,20,5,108.82941746904079
grocery_pos,47.69,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,38.860961,-120.944021,0,40,6,6,46.772163753851856
personal_care,50.29,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",44.612063,-122.674286,0,56,18,3,70.82209826156773
misc_pos,16.58,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.069367,-108.747068,0,32,16,4,128.08171675714516
food_dining,16.92,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",41.130107,-98.764575,0,79,22,1,92.6997678080845
grocery_pos,136.46,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,43.749277,-123.438368,0,54,5,0,56.1077476292609
personal_care,15.83,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.668328,-108.66503,0,32,12,0,110.45045999716535
kids_pets,36.97,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.220387,-117.150644,0,53,23,6,71.63286783156546
shopping_net,87.76,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,42.036875,-108.294572,0,44,6,3,118.39061803441322
misc_pos,7.36,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",45.653618,-123.660038,0,56,9,2,75.69579725363397
entertainment,31.93,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,33.462632,-117.913551,0,49,4,1,25.260247408597177
misc_net,2.55,Smith River,CA,41.9404,-124.1587,1930,Web designer,41.665954,-123.909251,0,36,13,1,36.86198142232796
gas_transport,67.44,Helm,CA,36.4992,-120.0936,123,Early years teacher,36.618037,-120.142294,0,46,6,5,13.911407663410996
grocery_pos,46.16,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",42.443902,-107.66636499999998,0,27,4,5,78.97978232424133
grocery_net,44.77,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.326184000000005,-106.736622,0,47,1,1,95.23804625018468
shopping_net,2.95,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.672196,-89.98906600000001,0,40,13,0,32.48758068285794
kids_pets,6.1,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.943702,-108.362156,0,34,14,1,112.95068814037077
shopping_net,5.26,Westerville,NE,41.4193,-99.3844,73,Product designer,41.223951,-99.969736,0,84,1,3,53.48980004343632
personal_care,122.83,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.317388,-106.098495,0,58,23,0,43.190026069861176
shopping_pos,1756.34,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,37.651039,-92.888696,0,32,23,0,72.95292784082126
gas_transport,63.99,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",44.415707,-122.745041,0,56,2,1,48.93534060719603
gas_transport,65.83,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.868715,-109.6831,0,33,2,0,15.731473704558658
food_dining,135.94,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",43.437197,-107.482289,0,25,18,1,73.49891178228152
kids_pets,68.54,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,38.82362,-89.446896,0,34,18,0,92.62777166147525
kids_pets,75.11,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.234094,-94.877963,0,35,23,3,94.73079411284306
kids_pets,122.97,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",43.764074,-110.9529,0,52,21,4,83.27712355210645
personal_care,4.32,Ashford,WA,46.7531,-121.9898,759,Video editor,46.354008,-122.35744,0,62,12,4,52.53178047571258
food_dining,44.79,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",33.120878999999995,-117.8394,0,24,15,4,100.08964191726379
